S & P Index value	S & P return	Date	Day	Logged S&P	Lag Log S&P	Diff S&P
279.4	0.008373033	881229	6662	5.632644447	5.624306273	0.008338174
277.72	-0.006012885	881230	6663	5.626613412	5.632644447	-0.006031035
275.31	-0.008677805	890103	6664	5.617897735	5.626613412	-0.008715676
279.43	0.014964949	890104	6665	5.632751814	5.617897735	0.014854079
280.01	0.002075654	890105	6666	5.634825317	5.632751814	0.002073503
280.67	0.002357059	890106	6667	5.637179602	5.634825317	0.002354285
280.98	0.0011045	890109	6668	5.638283492	5.637179602	0.00110389
280.38	-0.002135383	890110	6669	5.636145826	5.638283492	-0.002137666
282.01	0.005813539	890111	6670	5.641942531	5.636145826	0.005796705
283.17	0.004113329	890112	6671	5.646047424	5.641942531	0.004104893
283.87	0.002472013	890113	6672	5.648516387	5.646047424	0.002468963
284.14	0.00095114	890116	6673	5.649467074	5.648516387	0.000950688
283.55	-0.002076441	890117	6674	5.647388474	5.649467074	-0.0020786
286.53	0.01050961	890118	6675	5.657843243	5.647388474	0.010454768
286.9	0.001291313	890119	6676	5.659133723	5.657843243	0.00129048
286.63	-0.000941094	890120	6677	5.658192185	5.659133723	-0.000941538
284.5	-0.007431183	890123	6678	5.650733254	5.658192185	-0.007458932
288.49	0.014024605	890124	6679	5.664660423	5.650733254	0.01392717
289.14	0.002253111	890125	6680	5.666911	5.664660423	0.002250577
291.69	0.008819257	890126	6681	5.675691594	5.666911	0.008780595
293.82	0.007302273	890127	6682	5.682967335	5.675691594	0.00727574
294.99	0.00398203	890130	6683	5.686941457	5.682967335	0.003974123
297.47	0.008407065	890131	6684	5.69531338	5.686941457	0.008371922
297.09	-0.00127744	890201	6685	5.694035123	5.69531338	-0.001278256
296.84	-0.000841496	890202	6686	5.693193273	5.694035123	-0.00084185
296.97	0.000437946	890203	6687	5.693631124	5.693193273	0.00043785
296.04	-0.003131629	890206	6688	5.69049458	5.693631124	-0.003136543
299.63	0.01212674	890207	6689	5.70254838	5.69049458	0.0120538
298.65	-0.003270701	890208	6690	5.699272319	5.70254838	-0.003276061
296.06	-0.008672359	890209	6691	5.690562136	5.699272319	-0.008710183
292.02	-0.013645883	890210	6692	5.676822293	5.690562136	-0.013739843
292.54	0.0017807	890213	6693	5.678601409	5.676822293	0.001779116
291.81	-0.002495385	890214	6694	5.676102906	5.678601409	-0.002498504
294.24	0.008327336	890215	6695	5.684395761	5.676102906	0.008292855
294.81	0.001937194	890216	6696	5.686331081	5.684395761	0.00193532
296.76	0.00661443	890217	6697	5.692923731	5.686331081	0.00659265
295.98	-0.002628387	890221	6698	5.690291884	5.692923731	-0.002631847
290.91	-0.017129536	890222	6699	5.673013941	5.690291884	-0.017277943
292.05	0.003918738	890223	6700	5.67692502	5.673013941	0.00391108
287.13	-0.01684643	890224	6701	5.659935075	5.67692502	-0.016989946
287.82	0.002403093	890227	6702	5.662335285	5.659935075	0.00240021
288.86	0.003613369	890228	6703	5.665942142	5.662335285	0.003606857
287.11	-0.006058298	890301	6704	5.659865418	5.665942142	-0.006076724
289.95	0.009891679	890302	6705	5.669708494	5.659865418	0.009843077
291.18	0.004242111	890303	6706	5.673941633	5.669708494	0.004233138
294.81	0.012466516	890306	6707	5.686331081	5.673941633	0.012389448
293.87	-0.003188494	890307	6708	5.683137493	5.686331081	-0.003193588
294.08	0.000714602	890308	6709	5.683851839	5.683137493	0.000714346
293.93	-0.000510065	890309	6710	5.683341644	5.683851839	-0.000510195
292.88	-0.003572279	890310	6711	5.679762969	5.683341644	-0.003578675
295.32	0.008331057	890313	6712	5.688059514	5.679762969	0.008296545
295.14	-0.000609508	890314	6713	5.68744982	5.688059514	-0.000609694
296.67	0.00518398	890315	6714	5.69262041	5.68744982	0.00517059
299.44	0.009336974	890316	6715	5.701914064	5.69262041	0.009293654
292.69	-0.022542079	890317	6716	5.679114028	5.701914064	-0.022800035
289.92	-0.009463938	890320	6717	5.669605023	5.679114028	-0.009509006
291.33	0.004863411	890321	6718	5.674456645	5.669605023	0.004851622
290.49	-0.002883328	890322	6719	5.671569152	5.674456645	-0.002887493
288.98	-0.005198114	890323	6720	5.666357482	5.671569152	-0.005211671
290.57	0.005502111	890327	6721	5.671844511	5.666357482	0.00548703
291.59	0.003510342	890328	6722	5.675348706	5.671844511	0.003504195
292.35	0.002606399	890329	6723	5.677951715	5.675348706	0.002603009
292.52	0.000581495	890330	6724	5.67853304	5.677951715	0.000581326
294.87	0.008033639	890331	6725	5.686534581	5.67853304	0.008001541
296.39	0.005154814	890403	6726	5.691676155	5.686534581	0.005141573
295.31	-0.003643848	890404	6727	5.688025652	5.691676155	-0.003650503
296.24	0.003149233	890405	6728	5.691169937	5.688025652	0.003144285
295.29	-0.003206859	890406	6729	5.687957924	5.691169937	-0.003212012
297.16	0.006332758	890407	6730	5.694270714	5.687957924	0.00631279
297.11	-0.00016826	890410	6731	5.694102441	5.694270714	-0.000168274
298.49	0.004644744	890411	6732	5.698736431	5.694102441	0.004633991
298.99	0.001675098	890412	6733	5.700410128	5.698736431	0.001673697
296.4	-0.008662497	890413	6734	5.691709893	5.700410128	-0.008700235
301.36	0.016734143	890414	6735	5.708305563	5.691709893	0.01659567
301.72	0.001194585	890417	6736	5.709499435	5.708305563	0.001193872
306.02	0.014251624	890418	6737	5.723650459	5.709499435	0.014151024
307.15	0.003692569	890419	6738	5.727336228	5.723650459	0.003685768
306.19	-0.003125509	890420	6739	5.724205824	5.727336228	-0.003130403
309.61	0.011169535	890421	6740	5.735313441	5.724205824	0.011107617
308.69	-0.00297148	890424	6741	5.732337537	5.735313441	-0.002975904
306.75	-0.006284622	890425	6742	5.726033084	5.732337537	-0.006304453
306.93	0.000586797	890426	6743	5.726619709	5.726033084	0.000586625
309.58	0.00863389	890427	6744	5.73521654	5.726619709	0.008596832
309.64	0.000193811	890428	6745	5.735410332	5.73521654	0.000193792
309.12	-0.00167937	890501	6746	5.733729551	5.735410332	-0.001680781
308.12	-0.00323499	890502	6747	5.730489317	5.733729551	-0.003240234
308.16	0.00012982	890503	6748	5.730619129	5.730489317	0.000129811
307.77	-0.001265576	890504	6749	5.729352751	5.730619129	-0.001266378
307.61	-0.000519869	890505	6750	5.728832747	5.729352751	-0.000520004
306	-0.0052339	890508	6751	5.723585102	5.728832747	-0.005247645
305.19	-0.002647059	890509	6752	5.720934533	5.723585102	-0.002650568
305.8	0.001998755	890510	6753	5.722931293	5.720934533	0.00199676
306.95	0.003760628	890511	6754	5.726684868	5.722931293	0.003753574
313.84	0.022446653	890512	6755	5.748883302	5.726684868	0.022198434
316.16	0.007392302	890515	6756	5.756248415	5.748883302	0.007365113
315.28	-0.002783401	890516	6757	5.753461133	5.756248415	-0.002787282
317.48	0.006977924	890517	6758	5.760414824	5.753461133	0.006953691
317.97	0.001543404	890518	6759	5.761957039	5.760414824	0.001542214
321.24	0.010283989	890519	6760	5.772188507	5.761957039	0.010231469
321.98	0.002303574	890522	6761	5.774489432	5.772188507	0.002300924
318.32	-0.011367166	890523	6762	5.763057166	5.774489432	-0.011432266
319.14	0.002576024	890524	6763	5.765629878	5.763057166	0.002572712
319.17	9.40026E-05	890525	6764	5.765723876	5.765629878	9.39982E-05
321.59	0.007582166	890526	6765	5.773277442	5.765723876	0.007553566
319.05	-0.007898256	890530	6766	5.76534783	5.773277442	-0.007929612
320.52	0.004607428	890531	6767	5.769944677	5.76534783	0.004596847
321.97	0.004523899	890601	6768	5.774458374	5.769944677	0.004513697
325.52	0.011025872	890602	6769	5.785423904	5.774458374	0.01096553
322.03	-0.010721307	890605	6770	5.774644709	5.785423904	-0.010779195
324.24	0.006862715	890606	6771	5.781483982	5.774644709	0.006839273
326.95	0.008358006	890607	6772	5.789807254	5.781483982	0.008323272
326.75	-0.000611714	890608	6773	5.789195353	5.789807254	-0.000611902
326.69	-0.000183627	890609	6774	5.789011709	5.789195353	-0.000183643
326.24	-0.001377453	890612	6775	5.787633307	5.789011709	-0.001378402
323.91	-0.007141981	890613	6776	5.780465699	5.787633307	-0.007167607
323.83	-0.000246982	890614	6777	5.780218687	5.780465699	-0.000247013
320.08	-0.01158015	890615	6778	5.768570965	5.780218687	-0.011647722
321.35	0.003967758	890616	6779	5.772530872	5.768570965	0.003959907
321.89	0.001680411	890619	6780	5.774209872	5.772530872	0.001679
321.25	-0.001988257	890620	6781	5.772219636	5.774209872	-0.001990236
320.48	-0.002396887	890621	6782	5.769819872	5.772219636	-0.002399764
322.32	0.005741388	890622	6783	5.775544841	5.769819872	0.005724969
328	0.017622239	890623	6784	5.793013608	5.775544841	0.017468768
326.6	-0.004268293	890626	6785	5.788736181	5.793013608	-0.004277428
328.44	0.005633803	890627	6786	5.794354173	5.788736181	0.005617992
325.81	-0.008007551	890628	6787	5.786314389	5.794354173	-0.008039783
319.68	-0.018814647	890629	6788	5.767320495	5.786314389	-0.018993894
317.98	-0.005317818	890630	6789	5.761988488	5.767320495	-0.005332008
319.23	0.003931065	890703	6790	5.765911846	5.761988488	0.003923358
320.64	0.004416878	890705	6791	5.770318998	5.765911846	0.004407152
321.55	0.002838074	890706	6792	5.773153053	5.770318998	0.002834054
324.91	0.010449386	890707	6793	5.783548221	5.773153053	0.010395168
327.07	0.006647995	890710	6794	5.790174215	5.783548221	0.006625994
328.78	0.005228239	890711	6795	5.795388834	5.790174215	0.005214619
329.81	0.003132794	890712	6796	5.798516731	5.795388834	0.003127897
329.95	0.000424487	890713	6797	5.798941128	5.798516731	0.000424397
331.84	0.005728141	890714	6798	5.804652925	5.798941128	0.005711797
332.44	0.0018081	890717	6799	5.806459393	5.804652925	0.001806468
331.35	-0.003278787	890718	6800	5.803175219	5.806459393	-0.003284174
335.73	0.013218651	890719	6801	5.816307265	5.803175219	0.013132047
333.51	-0.006612456	890720	6802	5.80967285	5.816307265	-0.006634416
335.9	0.007166202	890721	6803	5.816813497	5.80967285	0.007140647
333.67	-0.006638881	890724	6804	5.810152481	5.816813497	-0.006661016
333.88	0.000629364	890725	6805	5.810781647	5.810152481	0.000629166
338.05	0.012489517	890726	6806	5.823193814	5.810781647	0.012412167
341.99	0.011655081	890727	6807	5.834781497	5.823193814	0.011587683
342.15	0.00046785	890728	6808	5.835249237	5.834781497	0.000467741
346.08	0.01148619	890731	6809	5.846669962	5.835249237	0.011420725
343.75	-0.006732547	890801	6810	5.839914649	5.846669962	-0.006755313
344.34	0.001716364	890802	6811	5.841629541	5.839914649	0.001714892
344.74	0.001161643	890803	6812	5.84279051	5.841629541	0.001160968
343.92	-0.002378604	890804	6813	5.840409072	5.84279051	-0.002381438
349.41	0.015963015	890807	6814	5.856246018	5.840409072	0.015836946
349.35	-0.000171718	890808	6815	5.856074285	5.856246018	-0.000171733
346.94	-0.006898526	890809	6816	5.849151854	5.856074285	-0.006922431
348.25	0.003775869	890810	6817	5.852920613	5.849151854	0.003768758
344.74	-0.010078966	890811	6818	5.84279051	5.852920613	-0.010130103
343.06	-0.004873238	890814	6819	5.837905359	5.84279051	-0.004885151
344.71	0.004809654	890815	6820	5.842703484	5.837905359	0.004798125
345.66	0.00275594	890816	6821	5.845455633	5.842703484	0.002752149
344.45	-0.00350055	890817	6822	5.841948942	5.845455633	-0.003506691
346.03	0.004587023	890818	6823	5.846525477	5.841948942	0.004576534
340.67	-0.015489986	890821	6824	5.830914267	5.846525477	-0.01561121
341.19	0.001526404	890822	6825	5.832439507	5.830914267	0.00152524
344.7	0.010287523	890823	6826	5.842674474	5.832439507	0.010234967
351.52	0.019785321	890824	6827	5.862266609	5.842674474	0.019592135
350.52	-0.002844788	890825	6828	5.859417766	5.862266609	-0.002848842
352.09	0.00447906	890828	6829	5.863886825	5.859417766	0.004469059
349.84	-0.006390412	890829	6830	5.857475907	5.863886825	-0.006410918
350.65	0.002315344	890830	6831	5.859788575	5.857475907	0.002312668
351.45	0.002281477	890831	6832	5.862067454	5.859788575	0.002278879
353.73	0.006487409	890901	6833	5.86853391	5.862067454	0.006466457
352.56	-0.003307607	890905	6834	5.865220821	5.86853391	-0.00331309
349.24	-0.009416837	890906	6835	5.855759365	5.865220821	-0.009461456
348.35	-0.002548391	890907	6836	5.853207721	5.855759365	-0.002551643
348.76	0.001176977	890908	6837	5.854384007	5.853207721	0.001176285
347.66	-0.003154031	890911	6838	5.851224991	5.854384007	-0.003159016
348.7	0.002991428	890912	6839	5.854211954	5.851224991	0.002986963
345.46	-0.009291655	890913	6840	5.844876862	5.854211954	-0.009335091
343.16	-0.00665779	890914	6841	5.838196811	5.844876862	-0.006680052
345.06	0.005536776	890915	6842	5.843718315	5.838196811	0.005521504
346.73	0.004839738	890918	6843	5.848546379	5.843718315	0.004828064
346.55	-0.000519136	890919	6844	5.848027108	5.848546379	-0.000519271
346.47	-0.000230847	890920	6845	5.847796235	5.848027108	-0.000230874
345.7	-0.002222415	890921	6846	5.845571347	5.847796235	-0.002224888
347.05	0.00390512	890922	6847	5.849468862	5.845571347	0.003897515
344.23	-0.00812563	890925	6848	5.841310039	5.849468862	-0.008158823
344.33	0.000290503	890926	6849	5.8416005	5.841310039	0.000290461
345.1	0.002236227	890927	6850	5.84383423	5.8416005	0.00223373
348.6	0.010141988	890928	6851	5.853925133	5.84383423	0.010090903
349.15	0.00157774	890929	6852	5.855501629	5.853925133	0.001576496
350.87	0.004926249	891002	6853	5.860415784	5.855501629	0.004914155
354.71	0.010944224	891003	6854	5.871300554	5.860415784	0.01088477
356.94	0.006286826	891004	6855	5.8775677	5.871300554	0.006267146
356.97	8.40477E-05	891005	6856	5.877651745	5.8775677	8.40442E-05
358.78	0.005070454	891006	6857	5.882709387	5.877651745	0.005057643
359.8	0.002842968	891009	6858	5.885548322	5.882709387	0.002838934
359.13	-0.001862146	891010	6859	5.88368444	5.885548322	-0.001863882
356.99	-0.005958845	891011	6860	5.87770777	5.88368444	-0.00597667
355.39	-0.004481918	891012	6861	5.873215778	5.87770777	-0.004491992
333.62	-0.061256648	891013	6862	5.810002621	5.873215778	-0.063213157
342.85	0.027666207	891016	6863	5.837293034	5.810002621	0.027290413
341.16	-0.004929269	891017	6864	5.832351575	5.837293034	-0.004941458
341.16	0	891018	6865	5.832351575	5.832351575	0
347.13	0.017499121	891019	6866	5.84969935	5.832351575	0.017347774
347.16	8.6423E-05	891020	6867	5.849785769	5.84969935	8.64192E-05
344.83	-0.006711603	891023	6868	5.843051542	5.849785769	-0.006734227
343.7	-0.003276977	891024	6869	5.839769184	5.843051542	-0.003282358
342.5	-0.003491417	891025	6870	5.836271658	5.839769184	-0.003497526
337.93	-0.013343066	891026	6871	5.822838773	5.836271658	-0.013432884
335.06	-0.008492883	891027	6872	5.81430962	5.822838773	-0.008529153
335.07	2.98454E-05	891030	6873	5.814339465	5.81430962	2.9845E-05
340.36	0.015787746	891031	6874	5.830003881	5.814339465	0.015664416
341.2	0.002467975	891101	6875	5.832468816	5.830003881	0.002464935
338.48	-0.007971864	891102	6876	5.824465006	5.832468816	-0.008003809
337.62	-0.002540771	891103	6877	5.821921003	5.824465006	-0.002544004
332.61	-0.014839168	891106	6878	5.806970632	5.821921003	-0.01495037
334.81	0.006614353	891107	6879	5.813563207	5.806970632	0.006592574
338.15	0.009975807	891108	6880	5.823489584	5.813563207	0.009926377
336.57	-0.004672483	891109	6881	5.818806151	5.823489584	-0.004683433
339.1	0.00751701	891110	6882	5.826295049	5.818806151	0.007488898
339.55	0.001327042	891113	6883	5.827621212	5.826295049	0.001326162
337.99	-0.004594316	891114	6884	5.823016309	5.827621212	-0.004604902
340.54	0.007544602	891115	6885	5.830532593	5.823016309	0.007516284
340.58	0.000117461	891116	6886	5.830650047	5.830532593	0.000117454
341.61	0.003024253	891117	6887	5.833669735	5.830650047	0.003019689
339.35	-0.006615731	891120	6888	5.827032023	5.833669735	-0.006637712
339.59	0.000707234	891121	6889	5.827739008	5.827032023	0.000706984
341.91	0.006831768	891122	6890	5.834547545	5.827739008	0.006808537
343.97	0.006024977	891124	6891	5.840554444	5.834547545	0.0060069
345.61	0.004767858	891127	6892	5.845310972	5.840554444	0.004756527
345.77	0.00046295	891128	6893	5.845773814	5.845310972	0.000462842
343.6	-0.006275848	891129	6894	5.83947819	5.845773814	-0.006295624
345.99	0.006955763	891130	6895	5.846409873	5.83947819	0.006931683
350.63	0.013410792	891201	6896	5.859731536	5.846409873	0.013321664
351.41	0.002224567	891204	6897	5.861953633	5.859731536	0.002222097
349.58	-0.005207592	891205	6898	5.856732434	5.861953633	-0.005221199
348.55	-0.002946393	891206	6899	5.853781692	5.856732434	-0.002950742
347.59	-0.002754268	891207	6900	5.851023624	5.853781692	-0.002758068
348.69	0.003164648	891208	6901	5.854183275	5.851023624	0.003159651
348.56	-0.000372824	891211	6902	5.853810382	5.854183275	-0.000372894
351.73	0.00909456	891212	6903	5.862863836	5.853810382	0.009053454
352.75	0.002899952	891213	6904	5.865759591	5.862863836	0.002895755
350.93	-0.005159461	891214	6905	5.860586773	5.865759591	-0.005172817
350.06	-0.002479127	891215	6906	5.858104568	5.860586773	-0.002482205
343.69	-0.018196881	891218	6907	5.839740088	5.858104568	-0.01836448
342.46	-0.003578806	891219	6908	5.836154863	5.839740088	-0.003585226
342.84	0.001109619	891220	6909	5.837263866	5.836154863	0.001109003
344.78	0.005658616	891221	6910	5.842906532	5.837263866	0.005642666
347.42	0.007657057	891222	6911	5.850534423	5.842906532	0.00762789
346.81	-0.0017558	891226	6912	5.84877708	5.850534423	-0.001757343
348.81	0.005766846	891227	6913	5.854527361	5.84877708	0.005750282
350.67	0.005332416	891228	6914	5.85984561	5.854527361	0.005318249
353.4	0.007785097	891229	6915	5.86760056	5.85984561	0.00775495
359.69	0.017798529	900102	6916	5.885242549	5.86760056	0.017641989
358.76	-0.00258556	900103	6917	5.882653641	5.885242549	-0.002588908
355.67	-0.008613	900104	6918	5.874003335	5.882653641	-0.008650307
352.2	-0.009756235	900105	6919	5.864199196	5.874003335	-0.009804139
353.79	0.00451448	900108	6920	5.868703517	5.864199196	0.004504321
349.62	-0.011786653	900109	6921	5.85684685	5.868703517	-0.011856666
347.31	-0.006607174	900110	6922	5.850217753	5.85684685	-0.006629097
348.53	0.003512712	900111	6923	5.85372431	5.850217753	0.003506557
339.93	-0.024675064	900112	6924	5.828739714	5.85372431	-0.024984596
337	-0.008619422	900115	6925	5.82008293	5.828739714	-0.008656784
340.75	0.011127596	900116	6926	5.831149071	5.82008293	0.01106614
337.4	-0.009831255	900117	6927	5.82126917	5.831149071	-0.0098799
338.19	0.002341434	900118	6928	5.823607868	5.82126917	0.002338698
339.15	0.002838641	900119	6929	5.826442487	5.823607868	0.00283462
330.38	-0.025858765	900122	6930	5.800243507	5.826442487	-0.02619898
331.61	0.003722986	900123	6931	5.80395958	5.800243507	0.003716072
330.26	-0.004071047	900124	6932	5.799880223	5.80395958	-0.004079357
